"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.471697332E1,4.817852020E1,-7.844362640E1,-5.892130375E0,9.224581038E1
2.471889592E1,5.507142639E1,-7.844362640E1,-9.524134636E0,9.631704765E1
2.472091008E1,6.973591614E1,-7.844362640E1,-1.255758762E1,1.057080580E2
2.472286321E1,7.626729584E1,-7.844362640E1,-1.318247414E1,1.101992766E2
2.472487737E1,7.735665894E1,-7.844362640E1,-1.369483376E1,1.110180331E2
2.472679998E1,7.817308044E1,-7.844362640E1,-1.666843224E1,1.119922750E2
2.472881414E1,7.837658691E1,-7.844362640E1,-2.556289101E1,1.137969828E2
2.473076726E1,7.841010284E1,-7.844362640E1,-2.951571846E1,1.147724897E2
2.473275090E1,7.843643951E1,-7.844362640E1,-3.685634232E1,1.168934024E2
2.473473455E1,7.844123077E1,-7.844362640E1,-4.136701584E1,1.183961959E2
2.473674871E1,7.844362640E1,-7.844362640E1,-4.434779739E1,1.194718887E2
2.473870183E1,7.844362640E1,-7.053318024E1,-5.109226608E1,1.172124212E2
2.474065496E1,7.844362640E1,-5.240189362E1,-5.148970032E1,1.074734861E2
2.474263860E1,7.844362640E1,-4.257369614E1,-4.912422943E1,1.018779272E2
2.474462224E1,7.844362640E1,-2.634579468E1,-3.272155380E1,8.898428796E1
2.474663640E1,7.844362640E1,-9.777919769E0,-1.496376038E0,7.906484288E1
2.474865056E1,7.844362640E1,8.899248123E0,3.574542999E1,8.666218844E1
2.475069524E1,7.844362640E1,1.654393387E1,5.310099792E1,9.616038816E1
2.475270940E1,7.844362640E1,2.732741737E1,7.189308929E1,1.098581201E2
2.475466252E1,7.844362640E1,3.025313187E1,7.678205109E1,1.138601681E2
2.475667669E1,7.844362640E1,2.834495354E1,7.759607697E1,1.139209817E2
2.475859929E1,7.844362640E1,1.871308136E1,7.820659637E1,1.123381220E2
2.476058294E1,7.844362640E1,6.493074894E0,7.835982513E1,1.110667580E2
2.476253606E1,7.844362640E1,1.120486379E0,7.838616180E1,1.109010747E2
2.476451970E1,7.844362640E1,-7.690176010E0,7.200561523E1,1.067583718E2
2.476656438E1,7.674852753E1,-1.334767437E1,5.493016815E1,9.531956914E1
2.476857854E1,7.206307983E1,-1.517684460E1,4.587529755E1,8.676385775E1
2.477053167E1,5.787025070E1,-1.754710388E1,3.070084763E1,6.781894142E1
2.477254583E1,4.455848694E1,-1.888306808E1,2.137303925E1,5.290402466E1
2.477449895E1,3.842693710E1,-1.933317947E1,1.816480827E1,4.669434209E1
2.477648259E1,2.725559235E1,-1.949837875E1,1.318008041E1,3.601067353E1
2.477840520E1,1.807143402E1,-1.927571869E1,8.037335396E0,2.761754549E1
2.478041936E1,1.136048698E1,-1.917995071E1,4.568136692E0,2.275519824E1
2.478240300E1,9.006986618E0,-1.901474953E1,-3.359065056E0,2.130656766E1
2.478438665E1,5.786785603E0,-1.875138855E1,-9.349357605E0,2.173733994E1
2.478633977E1,4.922478676E0,-1.843535233E1,-1.135330486E1,2.220339035E1
2.478835393E1,5.420472622E0,-1.764287186E1,-1.054406452E1,2.125628724E1
2.479027654E1,7.220912457E0,-1.699404335E1,-6.579266071E0,1.960167922E1
2.479229070E1,9.093177795E0,-1.605312157E1,-1.034295082E0,1.847859196E1
2.479424382E1,9.823410034E0,-1.532528496E1,1.726219416E0,1.828506432E1
2.479625798E1,1.094150162E1,-1.339795303E1,6.047753334E0,1.832476258E1
2.479821111E1,1.189678860E1,-1.090558910E1,8.825027466E0,1.839419915E1
2.480019475E1,1.243787766E1,-9.521739960E0,9.478644371E0,1.830871463E1
2.480217839E1,1.374271774E1,-6.600813866E0,1.021605873E1,1.835213586E1
2.480416204E1,1.578976059E1,-3.744531393E0,1.014183807E1,1.913622048E1
2.480611516E1,1.716642570E1,-2.451662540E0,9.701305389E0,1.986988040E1
2.480812932E1,1.968512726E1,2.705447972E-1,8.848969460E0,2.158429267E1
2.481005193E1,2.172259140E1,2.873042107E0,8.147468567E0,2.337748045E1
2.481206609E1,2.261562920E1,4.062960148E0,7.900865555E0,2.429810704E1
2.481401922E1,2.418622589E1,6.335057735E0,7.601590633E0,2.613217671E1
2.481600286E1,2.540247917E1,8.525752068E0,7.228095055E0,2.775283327E1
2.481795598E1,2.579034042E1,9.583989143E0,7.029376030E0,2.839729977E1
2.481993962E1,2.597229958E1,1.130063248E1,6.581660271E0,2.907890802E1
2.482189275E1,2.538811493E1,1.259828949E1,6.100425720E0,2.899117920E1
2.482387639E1,2.501940727E1,1.318008041E1,5.772420406E0,2.886184501E1
2.482586004E1,2.405693817E1,1.404438686E1,5.284003258E0,2.835316150E1
2.482784368E1,2.232114220E1,1.425507736E1,4.491522312E0,2.686288131E1
2.482982732E1,2.127727127E1,1.419043350E1,4.141968727E0,2.590842683E1
2.483181096E1,1.959893417E1,1.400607967E1,3.787626982E0,2.438513085E1
2.483373357E1,1.861970711E1,1.369004536E1,4.019864559E0,2.345783762E1
2.483574773E1,1.819114494E1,1.340274143E1,4.472368717E0,2.303374295E1
2.483770086E1,1.703713989E1,1.262223148E1,5.075707436E0,2.180246934E1
2.483971502E1,1.495178986E1,1.164539719E1,4.774038315E0,1.954386700E1
2.484166814E1,1.343147182E1,1.108275986E1,3.964797974E0,1.785921679E1
2.484368230E1,1.015141487E1,9.983820915E0,2.197877169E0,1.440689307E1
2.484563543E1,7.752425194E0,9.155426979E0,1.041477680E0,1.204186926E1
2.484764959E1,6.320692539E0,8.841787338E0,5.003881454E-1,1.088019971E1
2.484960271E1,5.803544998E0,8.231265068E0,3.184288144E-1,1.007652004E1
2.485161687E1,5.046977043E0,7.481880188E0,3.591302410E-2,9.025064995E0
2.485357000E1,4.505887508E0,6.619967937E0,-4.788403213E-2,8.008076586E0
2.485558416E1,4.223371983E0,6.174646378E0,-2.394201700E-3,7.480851190E0
2.485750676E1,3.608062029E0,5.231330872E0,9.816227108E-2,6.355672279E0
2.485949041E1,2.954444885E0,4.371812344E0,3.734954596E-1,5.289705720E0
2.486144353E1,2.595314741E0,3.983951569E0,4.357447028E-1,4.774662517E0
2.486342717E1,1.917755604E0,3.435679436E0,2.896983922E-1,3.945326970E0
2.486538030E1,1.460463047E0,3.189076662E0,-5.363011956E-1,3.548349087E0
2.486739446E1,1.158793569E0,3.004723072E0,-6.153098345E-1,3.278684106E0
2.486937810E1,3.878606856E-1,2.650381327E0,-6.727706790E-1,2.761806922E0
2.487136174E1,-1.340752989E-1,2.274491549E0,-6.105214357E-1,2.358818436E0
2.487331487E1,-2.849099934E-1,2.080561161E0,-5.195417404E-1,2.163291952E0
2.487529851E1,-4.477157295E-1,1.630451322E0,-7.086837292E-1,1.833317625E0
2.487728215E1,-6.392518282E-1,1.319205165E0,-1.003170490E0,1.776315343E0
2.487926580E1,-7.517793179E-1,1.213860273E0,-1.077390790E0,1.788686619E0
2.488124944E1,-8.355764151E-1,1.007958889E0,-9.672574997E-1,1.627807156E0
2.488323308E1,-8.523358107E-1,7.661445141E-1,-5.075707436E-1,1.253428024E0
2.488518621E1,-6.655880809E-1,6.224924326E-1,-2.106897533E-1,9.353579498E-1
2.488720037E1,-3.782838583E-1,2.513911724E-1,-5.746084079E-2,4.578186838E-1
2.488912298E1,-2.154781483E-2,8.140286058E-2,2.609679997E-1,2.742171236E-1
2.489113714E1,2.202665508E-1,6.224924326E-2,5.722141862E-1,6.162965167E-1
2.489309026E1,7.374141216E-1,1.388636976E-1,1.156399369E0,1.378521750E0
2.489510442E1,1.448492050E0,3.232172430E-1,1.632845521E0,2.206531917E0
2.489705755E1,1.869871497E0,4.381389022E-1,1.910573006E0,2.708998768E0
2.489907170E1,2.808398485E0,7.422025204E-1,2.636016130E0,3.922569014E0
2.490099431E1,3.828328609E0,1.065419793E0,3.383007050E0,5.218807907E0
2.490300847E1,4.343081951E0,1.201889277E0,3.696647406E0,5.828559059E0
2.490493108E1,5.348646641E0,1.520318031E0,3.993528366E0,6.845995663E0
2.490694524E1,6.339846134E0,1.915361404E0,4.055777550E0,7.766053686E0
2.490889837E1,6.849811077E0,2.128445387E0,4.060565948E0,8.242474591E0
2.491088201E1,7.924807549E0,2.554613113E0,4.015076160E0,9.243887679E0
2.491283513E1,8.961497307E0,2.937685490E0,3.881000996E0,1.019806838E1
2.491481878E1,9.897629738E0,3.110068083E0,3.744531393E0,1.102982834E1
2.491674138E1,1.031182671E1,3.390189648E0,3.270479441E0,1.133680694E1
2.491875554E1,1.102529907E1,3.682282209E0,2.468421936E0,1.188316156E1
2.492070867E1,1.159272480E1,3.778050184E0,1.948880196E0,1.234759351E1
2.492272283E1,1.184411621E1,4.019864559E0,1.304839969E0,1.257557185E1
2.492467595E1,1.228704357E1,4.256890774E0,6.679822803E-1,1.302070502E1
2.492665960E1,1.250970364E1,4.472368717E0,9.576806426E-2,1.328547848E1
2.492861272E1,1.256477070E1,4.568136692E0,-9.576806426E-2,1.336976092E1
2.493059636E1,1.291432381E1,4.781220913E0,-2.154781520E-1,1.377266364E1
2.493254949E1,1.308910084E1,4.934449673E0,-1.771709323E-1,1.398945116E1
2.493456365E1,1.303642845E1,4.984727859E0,-1.364694983E-1,1.395760017E1
2.493648626E1,1.276109505E1,5.044582844E0,-1.101332754E-1,1.372244483E1
2.493850042E1,1.233492756E1,5.070919037E0,7.182605099E-3,1.333659287E1
2.494045354E1,1.209790134E1,5.085284233E0,1.436520964E-1,1.312402258E1
2.494243718E1,1.158793640E1,5.087678432E0,4.716577232E-1,1.266440693E1
2.494442083E1,1.107557678E1,5.035006046E0,9.169792533E-1,1.220084169E1
2.494640447E1,1.081460953E1,5.013458252E0,1.134851575E0,1.197407328E1
2.494838811E1,1.033098030E1,4.932055473E0,1.513135433E0,1.154746310E1
2.495040227E1,9.928754807E0,4.886565685E0,1.946485996E0,1.123599145E1
2.495235540E1,9.725247383E0,4.874594688E0,2.116474390E0,1.108248952E1
2.495433904E1,9.323021889E0,4.857835293E0,2.446874142E0,1.079372475E1
2.495632268E1,8.954314232E0,4.869806290E0,2.719813108E0,1.054950899E1
2.495833684E1,8.765172005E0,4.869806290E0,2.820369720E0,1.041622479E1
2.496025945E1,8.365341187E0,4.853046894E0,2.920926094E0,1.010261385E1
2.496227361E1,7.999027729E0,4.821922302E0,3.007117271E0,9.812142151E0
2.496422673E1,7.831433773E0,4.814739704E0,3.059789658E0,9.688931113E0
2.496621038E1,7.608773232E0,4.788403511E0,3.165134668E0,9.531018610E0
2.496816350E1,7.407660007E0,4.747702122E0,3.282450438E0,9.390877653E0
2.497014714E1,7.283161640E0,4.718971729E0,3.354276657E0,9.303994279E0
2.497213079E1,7.000645638E0,4.625597477E0,3.464409828E0,9.077848138E0
2.497411443E1,6.658275127E0,4.508281708E0,3.557783842E0,8.792898128E0
2.497603704E1,6.478709698E0,4.438849926E0,3.632004023E0,8.652659778E0
2.497805120E1,6.093243122E0,4.292803764E0,3.727771997E0,8.333790252E0
2.498003484E1,5.729324818E0,4.335899353E0,3.655946016E0,8.061707471E0
2.498201848E1,5.604825974E0,4.278438568E0,3.538630009E0,7.889297378E0
2.498397161E1,5.506663799E0,3.967192173E0,3.744531393E0,7.751353126E0
2.498595525E1,5.233725071E0,3.584120035E0,4.163516521E0,7.587665278E0
2.498790838E1,5.011064053E0,3.397372246E0,4.493916512E0,7.539773652E0
2.498992254E1,4.888959885E0,3.066972494E0,4.539406300E0,7.342646566E0
2.499187566E1,4.730942726E0,2.861071110E0,4.434061527E0,7.087203158E0
2.499385930E1,4.750096321E0,2.705447912E0,4.546588898E0,7.110157106E0
2.499578191E1,4.809951305E0,2.631227732E0,4.446032524E0,7.058767325E0
2.499779607E1,5.046977043E0,2.463633537E0,3.974374771E0,6.880197839E0
2.499974920E1,5.389348030E0,2.286462545E0,3.581725836E0,6.863070969E0
2.500176336E1,5.580883980E0,2.185906172E0,3.380612850E0,6.881351250E0
2.500371648E1,5.978321552E0,2.047042370E0,2.896984100E0,6.951491058E0
2.500573064E1,6.497863293E0,1.989581585E0,2.394201756E0,7.205058244E0
2.500765325E1,6.758831501E0,1.984793186E0,2.185906172E0,7.375594420E0
2.500966741E1,7.343016624E0,2.003946781E0,1.716642618E0,7.802727583E0
2.501162053E1,8.147468567E0,2.059013367E0,1.273715258E0,8.499595911E0
2.501363469E1,8.585607529E0,2.080561161E0,1.144428372E0,8.907923870E0
2.501555730E1,9.488221169E0,2.238578558E0,9.050082564E-1,9.790639144E0
2.501757146E1,1.036928749E1,2.425326347E0,6.296750307E-1,1.066774679E1
2.501952459E1,1.080742645E1,2.542642117E0,5.027823448E-1,1.111387806E1
2.502150823E1,1.167652130E1,2.808398485E0,3.256114423E-1,1.201392003E1
2.502349187E1,1.246421432E1,3.069366693E0,2.681505978E-1,1.283937519E1
2.502547551E1,1.283770943E1,3.191470861E0,2.777273953E-1,1.323137945E1
2.502745916E1,1.348653793E1,3.423708439E0,3.495534360E-1,1.391871663E1
2.502944280E1,1.407072353E1,3.639186621E0,4.453215301E-1,1.454053820E1
2.503139592E1,1.433887386E1,3.739742994E0,5.147533417E-1,1.482747289E1
2.503337957E1,1.482729149E1,3.955221176E0,6.248866320E-1,1.535847749E1
2.503536321E1,1.520796967E1,4.153939724E0,7.206547260E-1,1.578153667E1
2.503734685E1,1.536598682E1,4.259284973E0,7.422025204E-1,1.596264152E1
2.503933049E1,1.557428169E1,4.460397720E0,7.948749661E-1,1.621990210E1
2.504131414E1,1.565807915E1,4.642356873E0,8.259995580E-1,1.635265101E1
2.504326726E1,1.565568447E1,4.716577530E0,8.307880163E-1,1.637182850E1
2.504525090E1,1.557188797E1,4.862623692E0,8.283938169E-1,1.633447399E1
2.504717351E1,1.540668774E1,4.955997467E0,8.307880163E-1,1.620549742E1
2.504918767E1,1.529176617E1,5.008669853E0,8.164227605E-1,1.611184137E1
2.505117131E1,1.503319263E1,5.097255230E0,7.781155705E-1,1.589290268E1
2.505315496E1,1.472434044E1,5.197812080E0,8.020575643E-1,1.563543246E1
2.505507756E1,1.457590008E1,5.243301868E0,7.900865674E-1,1.551042599E1
2.505709173E1,1.424310589E1,5.353435040E0,8.044517636E-1,1.523720692E1
2.505904485E1,1.391510010E1,5.461174011E0,8.762778044E-1,1.497405406E1
2.506105901E1,1.358709431E1,5.592854977E0,9.648633003E-1,1.472481306E1
2.506301214E1,1.341471195E1,5.655104637E0,1.015141487E0,1.459332784E1
2.506502630E1,1.298375607E1,5.779603004E0,1.137245774E0,1.425745631E1
2.506694890E1,1.247857952E1,5.872976780E0,1.206677675E0,1.384423613E1
2.506896306E1,1.219606304E1,5.913678169E0,1.247379065E0,1.361144731E1
2.507091619E1,1.164060879E1,6.033388138E0,1.367089152E0,1.318235480E1
2.507289983E1,1.111388397E1,6.150704384E0,1.570596337E0,1.279907630E1
2.507485296E1,1.085052204E1,6.191405773E0,1.671152830E0,1.260397103E1
2.507683660E1,1.034774017E1,6.248866558E0,1.898601890E0,1.223636993E1
2.507878972E1,9.856928825E0,6.224924564E0,2.121262789E0,1.184940874E1
2.508077337E1,9.622296333E0,6.196194172E0,2.240972757E0,1.166204818E1
2.508275701E1,9.143456459E0,6.069301128E0,2.487575531E0,1.125287715E1
2.508474065E1,8.645462036E0,5.846640587E0,2.693476915E0,1.077877720E1
2.508672429E1,8.401253700E0,5.707777023E0,2.770091295E0,1.052773423E1
2.508870794E1,7.929595947E0,5.410895824E0,2.956839085E0,1.004485853E1
2.509066106E1,7.601590633E0,5.135562420E0,3.191470861E0,9.713066858E0
2.509267522E1,7.491456985E0,5.020640850E0,3.320757866E0,9.610213063E0
2.509459783E1,7.438784599E0,4.855441093E0,3.598485231E0,9.584358116E0
2.509661199E1,7.570465565E0,4.752490520E0,3.883395195E0,9.745710505E0
2.509853460E1,7.678205013E0,4.702212334E0,4.003105164E0,9.853450361E0
2.510054876E1,7.967903137E0,4.618414879E0,4.220977783E0,1.013083856E1
2.510250188E1,8.341399193E0,4.527435303E0,4.374206543E0,1.045037290E1
2.510448552E1,8.568847656E0,4.455609322E0,4.419696331E0,1.062126736E1
2.510643865E1,9.117119789E0,4.307168961E0,4.520252705E0,1.105017023E1
2.510842229E1,9.782708168E0,4.173093796E0,4.584896088E0,1.158176856E1
2.511040593E1,1.016338634E1,4.108449936E0,4.599261284E0,1.188810276E1
2.511238958E1,1.096783829E1,4.007893562E0,4.599261284E0,1.255029449E1
2.511431218E1,1.181299114E1,3.892971992E0,4.611232281E0,1.326519709E1
2.511629583E1,1.226310158E1,3.847482204E0,4.639962673E0,1.366440753E1
2.511821843E1,1.319923401E1,3.773261786E0,4.620809078E0,1.448479063E1
2.512023259E1,1.414973164E1,3.722983599E0,4.527435303E0,1.531578214E1
2.512215520E1,1.471955204E1,3.699041605E0,4.525041103E0,1.583742776E1
2.512416936E1,1.592862415E1,3.646369219E0,4.481945515E0,1.694417043E1
2.512612249E1,1.696291924E1,3.828328609E0,4.443638325E0,1.794833281E1
2.512810613E1,1.742260551E1,4.005499363E0,4.472368717E0,1.842805714E1
2.513005925E1,1.825339317E1,4.402936935E0,4.568136692E0,1.932459803E1
2.513204290E1,1.910573006E1,4.805162907E0,4.716577530E0,2.025745826E1
2.513399602E1,1.954147339E1,4.987122059E0,4.783615112E0,2.072736216E1
2.513597966E1,2.048957825E1,5.317522049E0,4.831499100E0,2.171272072E1
2.513796331E1,2.113601303E1,5.631162167E0,4.865017891E0,2.240779849E1
2.513994695E1,2.125811768E1,5.743690014E0,4.860229492E0,2.255037412E1
2.514190007E1,2.224931717E1,6.093243122E0,4.728548527E0,2.354822493E1
2.514388372E1,2.354218483E1,6.818686485E0,4.623203278E0,2.494199191E1
2.514580632E1,2.421016693E1,6.988674641E0,4.513070107E0,2.559963980E1
2.514782048E1,2.555570984E1,7.194576263E0,5.128379822E0,2.703990593E1
2.514977361E1,2.662591743E1,7.455543995E0,5.710171223E0,2.823350263E1
2.515178777E1,2.755247307E1,7.615955830E0,5.920860767E0,2.919243305E1
2.515371038E1,2.797145844E1,7.963114738E0,6.193799973E0,2.973511126E1
2.515572454E1,2.873760223E1,8.339004517E0,6.284779549E0,3.057592570E1
2.515767766E1,2.966415977E1,8.513781548E0,6.347028732E0,3.150764392E1
2.515969182E1,3.015736389E1,8.884882927E0,6.354211330E0,3.207465889E1
2.516161443E1,3.130897522E1,8.901641846E0,6.030993938E0,3.310383731E1
2.516359807E1,3.234087753E1,8.813055992E0,5.480327606E0,3.396522201E1
2.516555120E1,3.257550812E1,9.097966194E0,5.336675644E0,3.424057279E1
2.516753484E1,3.274789047E1,9.720458984E0,5.353435040E0,3.457702879E1
2.516951848E1,3.286520767E1,1.030224991E1,5.600037575E0,3.489439281E1
2.517150212E1,3.303280258E1,1.050336266E1,5.748478413E0,3.513590297E1
2.517342473E1,3.345657349E1,1.069011021E1,5.968744755E0,3.562648845E1
2.517543889E1,3.396175003E1,1.060391903E1,6.090848923E0,3.609628796E1
2.517739202E1,3.424426651E1,1.051054573E1,6.150704384E0,3.634518572E1
2.517940618E1,3.481648254E1,1.023281765E1,6.229712963E0,3.681993125E1
2.518135930E1,3.547488785E1,9.914389610E0,6.212953568E0,3.735456573E1
2.518334295E1,3.577176666E1,9.782708168E0,6.191405773E0,3.759859272E1
2.518529607E1,3.631046295E1,9.440337181E0,6.126761913E0,3.801456165E1
2.518731023E1,3.677254486E1,8.990227699E0,6.155492783E0,3.835276184E1
2.518926336E1,3.697365570E1,8.678980827E0,6.244078159E0,3.848849745E1
2.519124700E1,3.728969193E1,7.893682957E0,6.634333134E0,3.868909059E1
2.519320012E1,3.749319839E1,6.924031258E0,7.242460251E0,3.880895986E1
2.519521428E1,3.756502533E1,6.399701118E0,7.620744228E0,3.886081632E1
2.519716741E1,3.765121460E1,5.339069843E0,8.439560890E0,3.895312331E1
2.519918157E1,3.766079330E1,4.295197964E0,9.251194954E0,3.901754331E1
2.520113469E1,3.761769867E1,3.787626982E0,9.631873131E0,3.901551424E1
2.520311834E1,3.749559402E1,2.858676910E0,1.037407589E1,3.900914067E1
2.520510198E1,3.738785553E1,1.980004787E0,1.105402946E1,3.903797801E1
2.520711614E1,3.732799911E1,1.577778935E0,1.137964058E1,3.905592303E1
2.520906926E1,3.722504807E1,8.499416113E-1,1.199016190E1,3.911765057E1
2.521108342E1,3.724180603E1,1.532289088E-1,1.247139645E1,3.927481795E1
2.521300603E1,3.729926682E1,-2.035071403E-1,1.262223148E1,3.937762623E1
2.521498967E1,3.752193069E1,-9.241618514E-1,1.281855583E1,3.966188008E1
2.521694280E1,3.787866592E1,-1.728613615E0,1.292390060E1,4.006006296E1
2.521892644E1,3.809414291E1,-2.164358377E0,1.292868900E1,4.028646387E1
2.522087957E1,3.850833893E1,-3.057395458E0,1.286883450E1,4.071666410E1
2.522289373E1,3.890817261E1,-3.967192173E0,1.273715305E1,4.113173443E1
2.522487737E1,3.925533295E1,-4.398148537E0,1.263180828E1,4.147152584E1
2.522686101E1,3.943010712E1,-5.183446884E0,1.241154194E1,4.166110707E1
2.522878362E1,3.970783615E1,-5.861005783E0,1.211944866E1,4.192785084E1
2.523079778E1,3.999514008E1,-6.155492783E0,1.178426075E1,4.214700609E1
2.523275090E1,4.011245346E1,-6.706159115E0,1.161666679E1,4.229572603E1
2.523473455E1,4.026568604E1,-7.280767441E0,1.129823780E1,4.244979651E1
2.523671819E1,4.029441452E1,-7.936778545E0,1.103008747E1,4.252405349E1
2.523870183E1,4.025371170E1,-8.317456245E0,1.093192482E1,4.253290919E1
2.524065496E1,4.004302216E1,-9.160215378E0,1.075714779E1,4.246256466E1
2.524263860E1,3.970065308E1,-1.007240677E1,1.066616821E1,4.232448909E1
2.524456121E1,3.947559738E1,-1.053688145E1,1.067813969E1,4.222998137E1
2.524657537E1,3.894647980E1,-1.145386124E1,1.074278259E1,4.199317330E1
2.524852849E1,3.835511017E1,-1.235168648E1,1.081221485E1,4.172029033E1
2.525051214E1,3.801034546E1,-1.276588345E1,1.083136845E1,4.153399432E1
2.525243474E1,3.722504807E1,-1.358948898E1,1.087446404E1,4.109297242E1
2.525444890E1,3.632722092E1,-1.443464184E1,1.086249352E1,4.057116747E1
2.525643255E1,3.582204437E1,-1.486081028E1,1.083376312E1,4.026702086E1
2.525841619E1,3.473028946E1,-1.575624180E1,1.069011021E1,3.960720411E1
2.526036931E1,3.357149506E1,-1.667561531E1,1.043153667E1,3.890936113E1
2.526238347E1,3.296815872E1,-1.716403198E1,1.029506683E1,3.856801634E1
2.526433660E1,3.182372856E1,-1.802594376E1,9.868899345E0,3.788244346E1
2.526635076E1,3.061944580E1,-1.855985069E1,9.528923035E0,3.705157072E1
2.526830388E1,2.981738853E1,-1.915840149E1,9.344569206E0,3.665299415E1
2.527031804E1,2.812708092E1,-2.063801956E1,9.308655739E0,3.610694676E1
2.527224065E1,2.648226547E1,-2.205299187E1,9.301473618E0,3.569540932E1
2.527425481E1,2.564668846E1,-2.274731064E1,9.284713745E0,3.551617490E1
2.527620794E1,2.392046928E1,-2.401144791E1,9.102754593E0,3.509413943E1
2.527822210E1,2.225889397E1,-2.501701355E1,8.791508675E0,3.462080231E1
2.528014470E1,2.148796082E1,-2.540487480E1,8.633491516E0,3.437553344E1
2.528215886E1,2.007059288E1,-2.607525063E1,8.255207062E0,3.392485575E1
2.528411199E1,1.870589828E1,-2.669295502E1,7.881711960E0,3.353424908E1
2.528609563E1,1.803073311E1,-2.699941254E1,7.716512203E0,3.337094806E1
2.528807927E1,1.670673943E1,-2.761232758E1,7.426813602E0,3.311666252E1
2.529006292E1,1.546893692E1,-2.819411850E1,7.141903877E0,3.294242126E1
2.529198552E1,1.489193439E1,-2.847424126E1,6.969521046E0,3.288048584E1
2.529396917E1,1.378102493E1,-2.902730179E1,6.598419666E0,3.280304924E1
2.529592229E1,1.270602798E1,-2.956360245E1,6.263231754E0,3.278227888E1
2.529790593E1,1.216254425E1,-2.981259918E1,6.093243122E0,3.276959207E1
