"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.521789589E0,4.333621860E-1,-4.017200470E-1,4.217755795E-1,7.260002891E-1
2.529724159E0,2.882913351E-1,-3.458681107E-1,4.952054024E-1,6.693019008E-1
2.537597695E0,5.836582929E-2,-2.947893143E-1,4.587599039E-1,5.484231571E-1
2.545532265E0,-2.805733085E-1,-3.938312531E-1,4.654917717E-1,6.711982023E-1
2.553405800E0,-3.755159974E-1,-4.321708679E-1,2.161471844E-1,6.119669343E-1
2.561431923E0,-4.840424359E-1,-3.022594452E-1,-1.887540817E-1,6.010706741E-1
2.569305458E0,-5.328146219E-1,-2.438249588E-1,-6.554002762E-1,8.791425106E-1
2.577209511E0,-3.456125855E-1,-4.633045197E-2,-1.003689766E0,1.062538336E0
2.585144081E0,-1.715308428E-2,3.880567551E-1,-1.219521999E0,1.279889128E0
2.592987099E0,2.817050815E-1,6.823568344E-1,-1.010773301E0,1.251651417E0
2.600952187E0,5.646158457E-1,5.398521423E-1,-5.478005409E-1,9.541052465E-1
2.608825722E0,8.172016740E-1,3.389492035E-1,-2.425602674E-1,9.173552321E-1
2.616729775E0,8.106144071E-1,3.537740707E-1,2.469813824E-1,9.182873261E-1
2.624664345E0,5.253927112E-1,4.671163559E-1,8.918311596E-1,1.135604688E0
2.632537880E0,5.847863853E-2,3.438844681E-1,1.509931326E0,1.549699612E0
2.640594521E0,-3.493662477E-1,2.037277222E-1,1.802101135E0,1.846924541E0
2.648498573E0,-4.606451988E-1,4.540843964E-1,1.646613598E0,1.769102309E0
2.656372109E0,-4.973781407E-1,9.027318954E-1,1.036702633E0,1.461869433E0
2.664306679E0,-4.746782482E-1,1.274408340E0,1.849608421E-1,1.372460043E0
2.672180214E0,-3.398495317E-1,1.349117279E0,-4.670345783E-1,1.467561390E0
2.680236855E0,-4.831308126E-2,1.251955032E0,-1.039035320E0,1.627673172E0
2.688140907E0,3.436984420E-1,1.285523415E0,-1.055721998E0,1.698601780E0
2.696044960E0,4.369118810E-1,1.312751770E0,-5.648467541E-1,1.494409936E0
2.704010048E0,5.420303941E-1,1.662261009E0,1.371753216E-1,1.753774695E0
2.711853066E0,1.776952446E-1,1.651174545E0,9.209971428E-1,1.898996766E0
2.719818154E0,4.131093621E-2,1.750084877E0,1.484018564E0,2.294954198E0
2.727691689E0,-1.287260503E-1,1.763875008E0,1.540617704E0,2.345491068E0
2.735595741E0,-1.469032168E-1,1.895473480E0,1.159380436E0,2.226783165E0
2.743530312E0,-4.821382165E-1,2.051729202E0,5.141096115E-1,2.169414362E0
2.751403847E0,3.840586543E-2,2.337666512E0,-3.321204185E-1,2.361453726E0
2.759368935E0,1.021028310E-1,2.570316315E0,-7.593371868E-1,2.682078282E0
2.767242470E0,-1.300450265E-1,2.209023476E0,-9.724364281E-1,2.417091027E0
2.775116005E0,-1.791922450E-1,2.110939026E0,-1.204019308E0,2.436767516E0
2.783081093E0,5.561143160E-3,2.161814690E0,-1.080590844E0,2.416847172E0
2.790985146E0,-1.558161676E-1,1.969603539E0,-9.440877438E-1,2.189730222E0
2.798980751E0,-2.650403678E-1,1.942112923E0,-5.241730213E-1,2.028991463E0
2.806884804E0,2.937468886E-2,2.184106827E0,-6.076455116E-2,2.185149385E0
2.814758339E0,2.521441877E-1,2.553381920E0,9.465289116E-2,2.567546512E0
2.822753945E0,3.821846545E-1,2.769805908E0,2.420809269E-1,2.806509051E0
2.830657997E0,3.165960610E-1,2.904635429E0,4.026823044E-1,2.949456404E0
2.838592568E0,2.578152418E-1,3.024167061E0,6.241686344E-1,3.098651577E0
2.846435585E0,2.010572851E-1,3.175914764E0,8.188996315E-1,3.285948148E0
2.854339638E0,1.087827384E-1,3.256303787E0,8.497195244E-1,3.367101321E0
2.862274208E0,-9.852743149E-2,3.192959785E0,7.924592495E-1,3.291305441E0
2.870178261E0,-1.997509897E-1,3.122942924E0,6.212420464E-1,3.190394121E0
2.878112831E0,-3.880110681E-1,3.027427673E0,4.977133274E-1,3.092505370E0
2.885986366E0,-5.131615400E-1,3.016694069E0,4.453263283E-1,3.092263477E0
2.893890419E0,-6.197933555E-1,3.041025162E0,2.947165966E-1,3.117504725E0
2.901855507E0,-6.945620775E-1,2.935505867E0,2.818322182E-2,3.016687831E0
2.909729042E0,-5.886980295E-1,2.872518539E0,-6.963109970E-2,2.933049031E0
2.917694130E0,-3.981244266E-1,2.893253326E0,-3.603577614E-2,2.920739024E0
2.925567665E0,-2.262482941E-1,2.880352020E0,-4.337549210E-2,2.889549703E0
2.933441200E0,-3.368031979E-2,2.735584259E0,2.840518951E-2,2.735939045E0
2.941375771E0,5.737462640E-2,2.604993820E0,1.003050804E-1,2.607555514E0
2.949249306E0,9.485051036E-2,2.490811348E0,2.159285545E-1,2.501951824E0
2.957183876E0,8.008539677E-3,2.323706627E0,4.493739605E-1,2.366772820E0
2.965057411E0,-1.089138091E-1,2.354877472E0,8.707282543E-1,2.513061443E0
2.972930947E0,-1.707620621E-1,2.368454933E0,1.191596746E0,2.656810354E0
2.980896034E0,-1.939056814E-1,2.476629257E0,1.626058340E0,2.969066792E0
2.988800087E0,-1.556786299E-1,2.798569679E0,1.761612892E0,3.310514774E0
2.996704140E0,-1.878282130E-1,2.933625221E0,1.581753254E0,3.338170117E0
3.004608193E0,-2.333036065E-1,2.910885811E0,1.116668940E0,3.126441475E0
3.012512245E0,-3.444427252E-2,3.250247002E0,7.772340775E-1,3.342062954E0
3.020446816E0,-3.002756536E-1,3.010860443E0,3.958332539E-1,3.051578287E0
3.028289833E0,-3.528809547E-1,2.991051674E0,1.129541397E-1,3.013913357E0
3.036224404E0,8.671224117E-3,2.887024879E0,-1.561207771E-1,2.891256049E0
3.044128456E0,1.122312695E-1,2.729968071E0,-2.895555496E-1,2.747574192E0
3.052001991E0,4.836247861E-1,2.762609482E0,-3.977684975E-1,2.832688451E0
3.059936562E0,2.743737102E-1,2.520406723E0,-1.981306076E-1,2.543027078E0
3.067840615E0,5.805209875E-1,2.423222542E0,1.126687527E-1,2.494334852E0
3.075775185E0,5.924496055E-1,2.092493057E0,7.845661640E-1,2.311940266E0
3.083679238E0,4.209593534E-1,1.779923439E0,1.620407820E0,2.443574375E0
3.091552773E0,2.611274123E-1,1.601559639E0,2.523728371E0,3.000397589E0
3.099548378E0,-9.646654129E-3,1.381546974E0,3.072105408E0,3.368470979E0
3.107421913E0,-1.081372797E-1,1.065634727E0,3.036833525E0,3.220190817E0
3.115356484E0,-5.705528855E-1,6.662139893E-1,2.495841503E0,2.645486058E0
3.123260536E0,-4.801578522E-1,5.426158905E-1,1.508717299E0,1.673682005E0
3.131134072E0,-3.301847577E-1,1.512651443E-1,6.126861572E-1,7.122411427E-1
3.139068642E0,-1.786516458E-1,-2.504806519E-1,-7.875275612E-2,3.175830035E-1
3.146942177E0,-3.966191709E-1,-4.966268539E-1,-6.616734266E-1,9.174730090E-1
3.154876747E0,3.921118379E-2,-5.745277405E-1,-1.090906739E0,1.233570896E0
3.162780800E0,-1.758665740E-1,-7.971143723E-1,-9.983083010E-1,1.289550246E0
3.170654335E0,-3.795344532E-1,-9.860296249E-1,-8.684345484E-1,1.367654703E0
3.178588906E0,-5.548913479E-1,-1.004939079E0,-5.532484055E-1,1.274319724E0
3.186462441E0,-6.021522284E-1,-9.982137680E-1,-1.434944868E-1,1.174567453E0
3.194488564E0,-4.838460088E-1,-1.141080856E0,1.853059530E-1,1.253200214E0
3.202362099E0,-3.209918141E-1,-1.383872032E0,2.276732922E-1,1.438739961E0
3.210296669E0,-1.104071289E-1,-1.609318733E0,3.069797754E-1,1.642051492E0
3.218231240E0,-1.763194799E-2,-1.788796902E0,4.811705351E-1,1.852466012E0
3.226104775E0,6.800605357E-2,-2.042202473E0,6.770832539E-1,2.152593202E0
3.234100380E0,8.663024008E-2,-2.276311874E0,6.873900890E-1,2.379412886E0
3.241943398E0,1.146813035E-1,-2.448272705E0,4.372110367E-1,2.489647471E0
3.249816933E0,1.430421472E-1,-2.598220825E0,1.361140013E-1,2.605712865E0
3.257751503E0,1.688831449E-1,-2.690255642E0,-2.446583509E-1,2.706631605E0
3.265625038E0,2.003847808E-1,-2.836437702E0,-4.739978909E-1,2.882742947E0
3.273559609E0,1.111841053E-1,-2.919448376E0,-4.662833810E-1,2.958540335E0
3.281463661E0,-3.640957922E-2,-3.011156559E0,-2.912102342E-1,3.025424413E0
3.289367714E0,-1.181714758E-1,-3.116276264E0,1.601804495E-1,3.122627104E0
3.297302284E0,-2.188854665E-1,-3.184895039E0,4.784659147E-1,3.228063953E0
3.305206337E0,-3.126256764E-1,-3.284189701E0,6.597560644E-1,3.364359504E0
3.313140907E0,-3.455421627E-1,-3.330525875E0,5.902704000E-1,3.400032520E0
3.321014443E0,-2.294749618E-1,-3.283288956E0,3.855485916E-1,3.313803380E0
3.328887978E0,-1.632680744E-1,-3.276411057E0,2.453193665E-1,3.289636373E0
3.336853066E0,-1.011149883E-1,-3.357854366E0,2.755230665E-1,3.370656189E0
3.344757118E0,-7.590571791E-2,-3.374395847E0,1.673008800E-1,3.379393229E0
3.352691689E0,-7.081468403E-2,-3.321158409E0,2.022212744E-2,3.321974839E0
3.360534706E0,-1.364865899E-1,-3.286797047E0,-8.373707533E-2,3.290695263E0
3.368438759E0,-1.598479003E-1,-3.383853436E0,-7.744681835E-2,3.388511979E0
3.376373329E0,-1.589126438E-1,-3.506901741E0,-2.275652885E-1,3.517868532E0
3.384246865E0,-1.064604372E-1,-3.610481739E0,-3.901906013E-1,3.633064948E0
3.392181435E0,5.286781490E-2,-3.692157745E0,-3.263382316E-1,3.706928710E0
3.400054970E0,2.163179815E-1,-3.775642872E0,-3.128480911E-2,3.781963948E0
3.407928505E0,3.828330636E-1,-3.719866753E0,2.023640275E-1,3.744986116E0
3.415832558E0,6.249467134E-1,-3.539251328E0,3.560271263E-1,3.611594339E0
3.423736611E0,7.022969723E-1,-3.439754963E0,4.348865151E-1,3.537550215E0
3.431671181E0,6.293535829E-1,-3.285086155E0,4.192262888E-1,3.370998021E0
3.439544716E0,6.833503842E-1,-3.530179024E0,1.513580680E-1,3.598894407E0
3.447418251E0,5.743697882E-1,-3.408979416E0,-2.073419094E-1,3.463240098E0
3.455352822E0,4.490900636E-1,-3.201455116E0,-6.222811937E-1,3.292146812E0
3.463226357E0,2.773568034E-1,-3.189929962E0,-8.104488254E-1,3.302939185E0
3.471160927E0,9.785802662E-2,-3.103894234E0,-8.955765963E-1,3.231995212E0
3.479034462E0,1.707154512E-2,-2.840289593E0,-1.062666416E0,3.032622021E0
3.486938515E0,-3.330430388E-2,-2.542563915E0,-1.016199708E0,2.738321071E0
3.494873085E0,-5.225172639E-2,-2.284892559E0,-8.377376795E-1,2.434187476E0
3.502777138E0,6.765112281E-3,-1.887726784E0,-6.777489185E-1,2.005717272E0
3.510772743E0,1.932011545E-1,-1.456391335E0,-5.290818810E-1,1.561515303E0
3.518676796E0,3.829600215E-1,-1.309463501E0,-4.093943834E-1,1.424414546E0
3.526550331E0,6.280098557E-1,-1.368271828E0,-2.060908079E-1,1.519551774E0
3.534484902E0,8.652833700E-1,-1.388590813E0,-5.849564075E-2,1.637168744E0
3.542358437E0,8.478551507E-1,-1.394453049E0,1.347002983E-1,1.637529185E0
3.550323525E0,7.455857396E-1,-1.498433113E0,3.929537535E-1,1.719189501E0
3.558197060E0,7.000952959E-1,-1.410769463E0,4.141094685E-1,1.628462634E0
3.566131630E0,8.242489696E-1,-1.138623238E0,4.617900848E-1,1.479560517E0
3.574066200E0,9.545931220E-1,-9.237880707E-1,2.366809845E-1,1.349314758E0
3.581939736E0,1.093045950E0,-8.141851425E-1,1.700587273E-1,1.373523522E0
3.589965859E0,1.081783772E0,-6.299867630E-1,1.765190363E-1,1.264238277E0
3.597869911E0,1.080651045E0,-3.204116821E-1,2.890019417E-1,1.163611812E0
3.605743447E0,1.935037971E-1,-6.735267639E-1,9.554293156E-1,1.184874339E0
3.613708534E0,3.640877008E-1,-4.061136246E-1,6.273716688E-1,8.313142251E-1
3.621612587E0,1.655048728E-1,-3.084793091E-1,1.022939563E0,1.081183008E0
3.629608193E0,-3.280746192E-2,-4.262561798E-1,1.177751184E0,1.252943938E0
3.637481728E0,-1.554492116E-1,-1.633014679E-1,1.077597380E0,1.100930488E0
3.645385781E0,-2.492705286E-1,1.087102890E-1,9.335453510E-1,9.723480065E-1
3.653320351E0,-1.921807230E-1,1.840715408E-1,8.138604164E-1,8.562619575E-1
3.661193886E0,-1.544568539E-1,2.017230988E-1,4.642062187E-1,5.291847898E-1
3.669189491E0,-9.339022636E-2,2.382831573E-1,4.964518547E-2,2.607014421E-1
3.677063027E0,2.500876784E-3,2.131414413E-1,-1.414668560E-1,2.558288486E-1
3.684936562E0,-7.122121006E-2,1.463336945E-1,-3.524101973E-1,3.881738760E-1
3.692901650E0,-1.782920361E-1,1.652879715E-1,-4.367781878E-1,4.998833353E-1
3.700775185E0,-7.129435539E-1,2.872848511E-2,-5.137000084E-1,8.792050589E-1
3.708801308E0,-1.060664892E0,-2.000064850E-1,-1.154170036E-1,1.085510798E0
3.716674843E0,-1.185719967E0,-4.567098618E-1,3.468148708E-1,1.317116659E0
3.724578896E0,-1.073827863E0,-6.227874756E-1,1.148749113E0,1.691329372E0
3.732513466E0,-6.134129167E-1,-4.334669113E-1,1.542820454E0,1.715944032E0
3.740387001E0,1.488265954E-2,1.290550232E-1,1.550910473E0,1.556341861E0
3.748443642E0,4.736262560E-1,6.451282501E-1,1.481538534E0,1.683885007E0
3.756347695E0,9.373818636E-1,8.520994186E-1,1.351751566E0,1.852563217E0
3.764221230E0,2.117281556E-1,1.136294365E0,1.445147753E0,1.850525796E0
3.772186318E0,5.676106215E-1,1.755277634E0,1.077076197E0,2.136182231E0
3.780090370E0,2.896586657E-1,1.732997894E0,9.913814068E-1,2.017429289E0
3.788024941E0,-2.138751000E-1,1.544061661E0,1.085321665E0,1.899418881E0
3.795959511E0,-4.173208773E-1,1.509176254E0,1.246500015E0,2.001382514E0
3.803833046E0,-4.404597580E-1,1.382081985E0,1.548184872E0,2.121563530E0
3.811767616E0,-3.219749629E-1,9.735488892E-1,1.516624212E0,1.830741467E0
3.819610634E0,-1.523378044E-1,7.618055344E-1,9.406642914E-1,1.220001552E0
3.827636757E0,-6.828852743E-2,8.890142441E-1,-1.200675964E-1,8.996809862E-1
3.835510292E0,2.691733539E-1,1.148140907E0,-1.008511305E0,1.551701289E0
3.843414345E0,1.827699244E-1,1.353625298E0,-1.702131987E0,2.182420581E0
3.851379433E0,-3.112089634E-1,1.659323692E0,-2.078284740E0,2.677587272E0
3.859252968E0,-4.442569315E-1,2.207104683E0,-2.189136028E0,3.140221625E0
3.867248573E0,-5.350213647E-1,2.698608398E0,-1.589740515E0,3.177421919E0
3.875152626E0,-5.181477070E-1,2.891471863E0,-8.142023087E-1,3.048280167E0
3.883026161E0,-3.784717917E-1,2.925577164E0,-5.704927444E-2,2.950507966E0
3.890991249E0,-7.652910054E-2,2.926381111E0,6.764123440E-1,3.004512734E0
3.898864784E0,1.886806041E-1,2.957169533E0,1.210297585E0,3.200823684E0
3.906799355E0,4.085800648E-1,3.150459290E0,1.495940685E0,3.511434171E0
3.914733925E0,4.726322889E-1,3.422755241E0,1.620907545E0,3.816539793E0
3.922637978E0,4.059609771E-1,3.563200951E0,1.839218378E0,4.030375860E0
3.930572548E0,2.448227704E-1,3.693179131E0,1.669013023E0,4.060186541E0
3.938476601E0,1.078900322E-1,3.734675407E0,1.332584381E0,3.966764650E0
3.946411171E0,5.323050916E-2,3.740771294E0,9.173791409E-1,3.851984923E0
3.954284706E0,2.291764319E-2,3.704413414E0,5.978410244E-1,3.752414936E0
3.962188759E0,-1.862853765E-3,3.569141388E0,4.479613304E-1,3.597143738E0
3.970153847E0,-2.557039261E-5,3.450041771E0,4.744951725E-1,3.482518326E0
3.978027382E0,-1.024546921E-1,3.363868713E0,6.055011749E-1,3.419465069E0
3.985961952E0,-2.115028501E-1,3.240965843E0,7.864007950E-1,3.341709033E0
3.993866005E0,-4.719904661E-1,3.154668808E0,9.618303776E-1,3.331640431E0
4.001709023E0,-1.128748357E-1,3.081194878E0,9.565999508E-1,3.228248142E0
4.009674111E0,-3.256424069E-1,2.852806091E0,9.339699745E-1,3.019411447E0
4.017578163E0,-3.608971238E-1,2.830876350E0,7.674710751E-1,2.955185188E0
4.025512734E0,-3.422679901E-1,2.824389458E0,5.227262974E-1,2.892674535E0
4.033386269E0,-3.930224478E-1,2.740246773E0,4.362268448E-1,2.802447659E0
4.041290322E0,-3.437966406E-1,2.624488831E0,5.424380302E-1,2.701920940E0
4.049255409E0,-2.839994729E-1,2.479682922E0,6.783053875E-1,2.586422490E0
4.057159462E0,-2.443484068E-1,2.303443909E0,1.004279375E0,2.524705339E0
4.065094032E0,-2.771928608E-1,2.111980438E0,1.193915606E0,2.441870538E0
4.072967568E0,-2.642170787E-1,1.916969299E0,1.118906736E0,2.235292877E0
4.080841103E0,-1.318543851E-1,1.771052361E0,8.176984787E-1,1.955158010E0
4.088775673E0,3.997954726E-2,1.707460403E0,5.185825825E-1,1.784922208E0
4.096679726E0,2.080418617E-1,1.659896851E0,3.537194729E-1,1.709870298E0
4.104675331E0,2.345011383E-1,1.564494133E0,5.296468735E-2,1.582857522E0
4.112548866E0,1.748693883E-1,1.440363884E0,-1.201279163E-1,1.455904577E0
4.120452919E0,8.401405811E-2,1.417537689E0,-1.701545715E-1,1.430183219E0
4.128387490E0,-5.724561214E-2,1.349720001E0,-3.789525032E-1,1.403077383E0
4.136261025E0,-1.417746246E-1,1.090796471E0,-7.440395355E-1,1.327980352E0
4.144256630E0,-8.250218630E-2,8.900108337E-1,-9.120333195E-1,1.277000654E0
4.152099648E0,-1.689982414E-2,7.857780457E-1,-7.565753460E-1,1.090934918E0
4.160003700E0,-3.864040971E-2,6.228532791E-1,-5.899689198E-1,8.587797243E-1
4.167968788E0,-2.718904614E-2,4.750194550E-1,-4.179902077E-1,6.333234091E-1
4.175842323E0,1.785743237E-2,3.828907013E-1,-1.374492645E-1,4.072056941E-1
4.183868447E0,7.997281849E-2,3.221731186E-1,1.905636787E-1,3.827606115E-1
4.191772499E0,1.787304282E-1,1.749897003E-1,4.506499767E-1,5.154137782E-1
4.199646034E0,3.557300866E-1,-5.639934540E-2,7.415616512E-1,8.244018821E-1
4.207580605E0,6.087630987E-1,-1.971263885E-1,9.385836124E-1,1.135953573E0
4.215484657E0,7.119668126E-1,-3.791484833E-1,9.591200352E-1,1.253220474E0
4.223449745E0,7.933248281E-1,-7.459907532E-1,7.740027905E-1,1.336019014E0
4.231323281E0,7.421922684E-1,-1.125345230E0,5.655417442E-1,1.461878488E0
4.239196816E0,6.180034876E-1,-1.272768021E0,2.491979599E-1,1.436651095E0
4.247161904E0,4.272426963E-1,-1.328978539E0,-1.219809055E-1,1.401284988E0
4.255065956E0,2.063438296E-1,-1.446743011E0,-4.994692802E-1,1.544381002E0
4.263061562E0,1.644676626E-1,-1.620055676E0,-7.399982214E-1,1.788638413E0
4.270904579E0,1.267832518E-1,-1.751009941E0,-7.758749723E-1,1.919398807E0
4.278808632E0,-1.460254192E-2,-1.865373135E0,-5.978100300E-1,1.958879016E0
4.286743202E0,-1.723176539E-1,-1.991448879E0,-2.508788109E-1,2.014572458E0
4.294647255E0,-2.051762342E-1,-2.051340580E0,-4.432320595E-2,2.062052378E0
4.302581825E0,-3.745573759E-1,-2.218079567E0,1.010708809E-1,2.251751655E0
4.310485878E0,-4.012050331E-1,-2.356153011E0,2.801685333E-1,2.406432401E0
4.318359413E0,-2.471793890E-1,-2.343817234E0,5.567157269E-1,2.421674891E0
4.326293984E0,-1.565424055E-1,-2.354115486E0,7.013218403E-1,2.461344667E0
4.334167519E0,-5.930982530E-2,-2.423048496E0,4.942417145E-1,2.473652470E0
4.342071572E0,-5.394992232E-2,-2.387653351E0,-7.632732391E-3,2.388274979E0
4.349975624E0,-8.816768229E-2,-2.307466507E0,-4.488768578E-1,2.352374472E0
4.357879677E0,-1.499988288E-1,-2.202895164E0,-8.009043932E-1,2.348764484E0
4.365783730E0,-3.398122191E-1,-2.159759521E0,-1.079781413E0,2.438434218E0
4.373687782E0,-4.667886496E-1,-1.992648602E0,-1.206667185E0,2.375833704E0
4.381622353E0,-6.004274487E-1,-1.835849762E0,-1.101714849E0,2.223653093E0
4.389495888E0,-5.755678415E-1,-1.646268368E0,-8.798704147E-1,1.953368840E0
4.397369423E0,-3.829807937E-1,-1.493125916E0,-4.295086861E-1,1.600180302E0
4.405273476E0,-4.146240354E-1,-1.482607841E0,6.199216843E-2,1.540740774E0
4.413177529E0,-4.677309394E-1,-1.382834435E0,6.131787300E-1,1.583348180E0
4.421173134E0,-5.907534957E-1,-1.316513062E0,1.222021580E0,1.890908003E0
4.429046669E0,-7.199331522E-1,-1.262698174E0,1.558254242E0,2.130930948E0
4.436920204E0,-8.646932840E-1,-1.226777077E0,1.674659252E0,2.248813039E0
4.444885292E0,-9.196318388E-1,-1.223993301E0,1.270903587E0,1.989743262E0
4.452789345E0,-9.367421269E-1,-1.189148903E0,5.144438744E-1,1.598816258E0
4.460784950E0,-9.194296002E-1,-1.085906982E0,-2.813816071E-3,1.422867767E0
4.468658486E0,-9.209715724E-1,-9.181728363E-1,-2.871049643E-1,1.331787992E0
4.476562538E0,-9.842466116E-1,-8.003673553E-1,-3.477627039E-1,1.315396592E0
4.484497109E0,-1.145899057E0,-6.675662994E-1,-3.606995344E-1,1.374348416E0
4.492401161E0,-1.315271139E0,-5.846071243E-1,-4.136922359E-1,1.497613076E0
4.500335732E0,-1.478593588E0,-5.011062622E-1,-2.989169359E-1,1.589559001E0
4.508209267E0,-1.582093239E0,-4.647464752E-1,-8.659458160E-2,1.651213773E0
4.516113320E0,-1.716981411E0,-4.302730560E-1,2.322125435E-2,1.770225775E0
4.524047890E0,-1.808782458E0,-2.853593826E-1,1.392481327E-1,1.836440579E0
4.531890907E0,-1.693159342E0,-6.644248962E-2,3.279442787E-1,1.725905736E0
4.539855995E0,-1.578367949E0,-8.583068848E-5,3.923318386E-1,1.626397756E0
4.547729531E0,-1.417009473E0,3.150272369E-2,3.750891685E-1,1.466151477E0
4.555603066E0,-1.180314183E0,1.301383972E-1,2.936365604E-1,1.223233421E0
4.563537636E0,-9.377248287E-1,2.300577164E-1,2.938134670E-1,1.009247621E0
4.571441689E0,-7.193957567E-1,2.531700134E-1,3.559818268E-1,8.416343455E-1
4.579467812E0,-6.308294535E-1,2.359676361E-1,2.883901596E-1,7.326632301E-1
4.587371865E0,-6.164212227E-1,1.813440323E-1,1.361579895E-1,6.568103074E-1
4.595245400E0,-6.433776617E-1,1.251077652E-1,5.943417549E-2,6.581179147E-1
4.603241005E0,-8.137772083E-1,4.554557800E-2,-1.024692059E-1,8.214667873E-1
4.611114540E0,-3.890547752E-1,9.943008423E-3,-2.670631409E-1,4.720012741E-1
4.619110146E0,-4.118168354E-1,-3.264617920E-2,9.222579002E-2,4.232782481E-1
4.627014198E0,-4.402153492E-1,1.090307236E-1,2.941081524E-1,5.405338636E-1
4.634887734E0,-4.318048954E-1,2.596530914E-1,4.973871708E-1,7.080036675E-1
4.642883339E0,-1.308798790E-1,4.075241089E-1,5.857014656E-1,7.254320429E-1
4.650756874E0,8.212733269E-2,4.533557892E-1,5.802319050E-1,7.409085193E-1
4.658691445E0,2.036099434E-1,4.047269821E-1,4.207270145E-1,6.182816186E-1
4.666595497E0,2.674168348E-1,4.365892410E-1,2.289495468E-1,5.608385007E-1
4.674469032E0,2.314854860E-1,5.207366943E-1,1.020443439E-1,5.789346105E-1
4.682403603E0,2.220698595E-1,5.376482010E-1,4.356956482E-2,5.833343102E-1
4.690307656E0,2.210155725E-1,3.845281601E-1,1.074957848E-2,4.436500227E-1
4.698333779E0,3.232696056E-1,3.221855164E-1,1.160495281E-1,4.709291219E-1
4.706207314E0,4.802389145E-1,3.765745163E-1,2.167408466E-1,6.476220934E-1
4.714080849E0,7.106369734E-1,3.564939499E-1,4.353115559E-1,9.064154648E-1
4.722015419E0,8.877935410E-1,3.193540573E-1,7.194905281E-1,1.186520546E0
4.729888954E0,8.928022385E-1,3.416662216E-1,8.365795612E-1,1.270313743E0
4.737915077E0,8.919272423E-1,3.859672546E-1,6.811087132E-1,1.186766197E0
4.745819130E0,9.608839154E-1,3.983182907E-1,3.056292534E-1,1.084142334E0
4.753692665E0,1.180791140E0,3.351211548E-1,-1.373426914E-1,1.235085794E0
4.761627236E0,1.404604554E0,3.095655441E-1,-4.393348694E-1,1.503914860E0
4.769500771E0,1.767813206E0,3.338289261E-1,-8.218657970E-1,1.977895010E0
4.777404823E0,2.085147142E0,3.055229187E-1,-8.349924088E-1,2.266802855E0
4.785308876E0,2.416437626E0,3.446216583E-1,-5.873732567E-1,2.510566117E0
4.793182411E0,2.625442982E0,4.033288956E-1,-4.526510239E-1,2.694534839E0
4.801116982E0,3.007254839E0,4.764575958E-1,-2.470083237E-1,3.054767850E0
4.809021034E0,2.804835558E0,5.280475616E-1,-7.400274277E-2,2.855067975E0
4.817077675E0,2.369621515E0,3.899393082E-1,2.702894211E-1,2.416653711E0
4.824951210E0,2.405429840E0,5.081558228E-1,2.466917038E-2,2.458642638E0
4.832855263E0,2.316151619E0,3.610820770E-1,6.748962402E-2,2.345099878E0
4.840759316E0,2.073211432E0,2.089843750E-1,1.454946995E-1,2.088791233E0
4.848632851E0,1.939835668E0,2.534227371E-1,3.918027878E-2,1.956711679E0
4.856658974E0,1.763832092E0,2.359895706E-1,-9.371209145E-2,1.782014782E0
4.864563027E0,1.796266556E0,2.230491638E-1,-2.778060436E-1,1.831256581E0
4.872467079E0,1.839830637E0,2.673044205E-1,-3.823304176E-1,1.898052943E0
4.880432167E0,1.936938763E0,2.875785828E-1,-5.468262434E-1,2.033089312E0
4.888305702E0,1.964494228E0,2.840709686E-1,-6.879664660E-1,2.100769323E0
4.896301308E0,2.192311764E0,2.472982407E-1,-7.532342672E-1,2.331254845E0
4.904205361E0,2.205172062E0,1.992826462E-1,-8.591287136E-1,2.374994640E0
4.912078896E0,2.185056210E0,1.638174057E-1,-8.278853893E-1,2.342370807E0
4.920013466E0,2.165534019E0,8.369445801E-2,-6.653177738E-1,2.266978185E0
4.927917519E0,2.165325642E0,6.913185120E-3,-3.860738277E-1,2.199485378E0
4.935913124E0,2.225153685E0,-2.849483490E-2,-8.000302315E-2,2.226773756E0
4.943817177E0,2.315440416E0,1.562976837E-2,9.500932693E-2,2.317441560E0
4.951660195E0,2.504984617E0,6.478404999E-2,9.638857841E-2,2.507675351E0
4.959625282E0,2.573801041E0,5.410671234E-2,7.814025879E-2,2.575555325E0
4.967529335E0,2.616646767E0,1.150732040E-1,4.295635223E-2,2.619528086E0
4.975555458E0,2.493759632E0,1.564636230E-1,-8.776903152E-3,2.498678651E0
4.983398476E0,1.987071157E0,2.051782608E-1,-9.549570084E-2,1.999917330E0
4.991302529E0,1.594163299E0,2.477493286E-1,-2.018322945E-1,1.625875957E0
4.999237099E0,1.224439502E0,2.655782700E-1,-2.826173306E-1,1.284389531E0
5.007110634E0,9.184345007E-1,3.152713776E-1,-3.604570627E-1,1.035783408E0
5.015136757E0,6.370005608E-1,3.296203613E-1,-3.038122654E-1,7.789230961E-1
5.023010292E0,4.656338692E-1,3.936328888E-1,-1.248407364E-1,6.223720437E-1
5.030914345E0,2.742831707E-1,4.815130234E-1,2.718853951E-2,5.548200304E-1
5.038848915E0,1.142048836E-1,4.959869385E-1,1.774399281E-1,5.390090228E-1
