"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.244076841E1,-2.108597755E-2,9.774942398E-1,4.449743032E-1,1.074216802E0
2.244864195E1,-5.339145660E-2,1.007163048E0,7.110872865E-1,1.234047479E0
2.245654600E1,-2.589585781E-1,1.008249283E0,8.835042715E-1,1.365359278E0
2.246454161E1,-3.989279270E-1,1.064416885E0,7.853431702E-1,1.381626104E0
2.247250670E1,-6.535205841E-1,1.091682434E0,4.246832132E-1,1.341348397E0
2.248034971E1,-8.257603645E-1,1.087192535E0,-1.639747918E-1,1.375047461E0
2.248825377E1,-9.093425274E-1,1.017555237E0,-6.584785581E-1,1.515228202E0
2.249615782E1,-9.300119877E-1,1.007009506E0,-9.532213807E-1,1.669617155E0
2.250412291E1,-6.907756329E-1,1.086858749E0,-1.209488034E0,1.766718489E0
2.251199644E1,-1.438982487E-1,1.264270782E0,-1.467047691E0,1.941987705E0
2.251986998E1,4.233644009E-1,1.395648003E0,-1.656038284E0,2.206701965E0
2.252774351E1,1.154360890E0,1.622693062E0,-1.558929205E0,2.529019989E0
2.253564756E1,1.775397778E0,1.811714172E0,-1.131966352E0,2.777713688E0
2.254361265E1,2.107940435E0,1.918037415E0,-6.275894642E-1,2.918244153E0
2.255148619E1,2.146267176E0,1.977794647E0,-1.783657074E-1,2.924029545E0
2.255942076E1,1.888453007E0,1.866503716E0,3.640565872E-1,2.680042551E0
2.256729429E1,1.374587178E0,1.627650261E0,8.554700613E-1,2.295770962E0
2.257519834E1,7.547342777E-1,1.341874123E0,1.345191836E0,2.044453733E0
2.258319395E1,-9.435415268E-2,9.993324280E-1,1.708545208E0,1.981588942E0
2.259112852E1,-8.234701157E-1,5.801811218E-1,1.759060144E0,2.027068267E0
2.259900206E1,-1.227770805E0,2.344169617E-1,1.665309906E0,2.082217459E0
2.260687559E1,-1.270807505E0,-7.491874695E-2,1.396550775E0,1.889687434E0
2.261477964E1,-1.004403353E0,-3.667020798E-1,1.050922990E0,1.499245024E0
2.262274473E1,-4.045059681E-1,-6.025619507E-1,7.082055807E-1,1.014032113E0
2.263064878E1,1.165018082E-1,-7.203388214E-1,4.885778427E-1,8.781622842E-1
2.263855284E1,7.892013788E-1,-8.079195023E-1,2.492518276E-1,1.156589474E0
2.264648741E1,1.475695968E0,-8.769779205E-1,4.873976111E-2,1.717307319E0
2.265439146E1,2.200859547E0,-9.176912308E-1,-4.540625215E-2,2.384953179E0
2.266238707E1,2.796991825E0,-8.888101578E-1,-1.040185913E-1,2.936659094E0
2.267029112E1,3.328737736E0,-8.424501419E-1,-2.365297079E-1,3.441825600E0
2.267819517E1,3.661411285E0,-6.842975616E-1,-3.482335806E-1,3.741050973E0
2.268609922E1,3.777643204E0,-5.593013763E-1,-3.611094356E-1,3.835857952E0
2.269406431E1,3.646890640E0,-3.465204239E-1,-4.729629755E-1,3.693721934E0
2.270202940E1,3.316764832E0,-1.819686890E-1,-5.919622779E-1,3.374086675E0
2.270996397E1,2.741009235E0,-1.214256287E-1,-6.644979715E-1,2.823018485E0
2.271786802E1,2.178259850E0,-1.097707748E-1,-5.965619087E-1,2.261139471E0
2.272574156E1,1.685619831E0,-1.075983047E-1,-4.093886018E-1,1.737955879E0
2.273361509E1,1.325468063E0,-1.745700836E-1,-1.412877142E-1,1.344359520E0
2.274154966E1,1.062997818E0,-2.049703598E-1,1.130097210E-1,1.088461486E0
2.274942320E1,8.047723770E-1,-2.928791046E-1,3.993996978E-1,9.449639503E-1
2.275732725E1,6.337022781E-1,-3.547153473E-1,6.846832037E-1,9.980945067E-1
2.276526182E1,6.341474056E-1,-3.789520264E-1,9.879338145E-1,1.233596689E0
2.277316588E1,6.391913891E-1,-3.989782333E-1,1.148436546E0,1.373555883E0
2.278100889E1,8.140206337E-1,-3.860883713E-1,1.212750912E0,1.510780790E0
2.278897398E1,1.061991215E0,-3.141927719E-1,1.141402960E0,1.590390881E0
2.279684752E1,1.205296397E0,-2.187862396E-1,9.756325483E-1,1.566035023E0
2.280484312E1,1.354523897E0,-2.027311325E-1,7.734861374E-1,1.572932200E0
2.281271666E1,1.559942484E0,-2.086029053E-1,4.762415588E-1,1.644305856E0
2.282068174E1,1.745801210E0,-2.553281784E-1,2.051098943E-1,1.776255729E0
2.282858580E1,1.817365885E0,-2.708244324E-1,-4.251109064E-2,1.837925957E0
2.283648985E1,1.784571648E0,-2.956857681E-1,-2.507119477E-1,1.826193451E0
2.284445494E1,1.786135197E0,-2.892351151E-1,-4.128349423E-1,1.855901016E0
2.285232847E1,1.747390985E0,-2.396039963E-1,-5.122902393E-1,1.836634591E0
2.286029356E1,1.464449406E0,-2.495965958E-1,-5.814806223E-1,1.595315090E0
2.286819761E1,1.289946198E0,-2.075824738E-1,-6.058008671E-1,1.440154981E0
2.287610167E1,1.123096466E0,-1.404170990E-1,-6.827391386E-1,1.321815178E0
2.288397520E1,1.040426970E0,-9.616374969E-2,-6.653741598E-1,1.238732626E0
2.289187925E1,8.496178389E-1,-2.138137817E-2,-4.523071349E-1,9.627509438E-1
2.289984434E1,5.016645789E-1,4.937171936E-3,-1.086041331E-3,5.016900486E-1
2.290774839E1,1.370648742E-1,3.976726532E-2,3.596907854E-1,3.869698648E-1
2.291568297E1,-8.100092411E-2,1.763038635E-1,6.304185390E-1,6.595996789E-1
2.292355650E1,-1.839131117E-1,3.018560410E-1,6.465800405E-1,7.368899856E-1
2.293149107E1,-1.401457787E-1,4.069271088E-1,5.066629648E-1,6.647840785E-1
2.293951719E1,-4.672718048E-2,4.908409119E-1,3.196036816E-1,5.875838182E-1
2.294742125E1,1.651461124E-1,5.746440887E-1,1.141238213E-1,6.086980481E-1
2.295532530E1,3.754486144E-1,6.329240799E-1,3.837502003E-2,7.369037896E-1
2.296325987E1,4.617155194E-1,6.433629990E-1,1.281085014E-1,8.021901006E-1
2.297113340E1,4.837206602E-1,6.777906418E-1,3.325701654E-1,8.966541954E-1
2.297909849E1,4.586307108E-1,6.691999435E-1,4.653069079E-1,9.352439318E-1
2.298700255E1,2.912182212E-1,7.111616135E-1,5.526257753E-1,9.465485410E-1
2.299490660E1,1.793407202E-1,7.868547440E-1,4.892401099E-1,9.437475124E-1
2.300281065E1,1.324753761E-1,9.010543823E-1,3.261562288E-1,9.673813161E-1
2.301068419E1,4.790657759E-2,9.915618896E-1,1.925456226E-1,1.011218986E0
2.301864927E1,-1.273024678E-1,1.077602386E0,2.510620952E-1,1.113761643E0
2.302661436E1,-2.449059486E-1,1.154408455E0,3.572106957E-1,1.232979029E0
2.303448790E1,-3.562011719E-1,1.106992722E0,5.701812506E-1,1.295152045E0
2.304242247E1,-4.171839952E-1,1.090804100E0,7.497639060E-1,1.387819147E0
2.305032652E1,-4.637781382E-1,1.026808739E0,7.270464301E-1,1.340903747E0
2.305832212E1,-3.701541424E-1,9.986782074E-1,4.116594791E-1,1.141856286E0
2.306625670E1,-2.156305313E-1,1.020732880E0,-2.200514376E-1,1.066215163E0
2.307416075E1,8.347117901E-2,1.150449753E0,-8.610761166E-1,1.439428411E0
2.308203428E1,3.558353186E-1,1.323358536E0,-1.213462234E0,1.830406288E0
2.308999937E1,4.894351959E-1,1.465328217E0,-1.267685413E0,1.998439366E0
2.309796446E1,4.017829895E-1,1.528694153E0,-1.039699078E0,1.891906328E0
2.310589903E1,1.787484884E-1,1.537324905E0,-6.292974353E-1,1.670728628E0
2.311377256E1,-1.492023468E-1,1.433670998E0,-6.563069671E-2,1.442907224E0
2.312173765E1,-5.154273510E-1,1.179384232E0,6.087175608E-1,1.423780035E0
2.312964170E1,-8.672865629E-1,8.462619781E-1,1.472711682E0,1.907151021E0
2.313760679E1,-1.314719319E0,4.702157974E-1,2.082634926E0,2.507380709E0
2.314554136E1,-1.996619582E0,-6.854057312E-2,2.742874861E0,3.393309604E0
2.315341490E1,-2.493711948E0,-5.190067291E-1,3.223554134E0,4.108438697E0
2.316137999E1,-2.811626911E0,-8.794488907E-1,3.169856310E0,4.327431717E0
2.316928404E1,-2.840362549E0,-9.483366013E-1,2.735634327E0,4.055945869E0
2.317731016E1,-2.450202942E0,-7.643280029E-1,1.749449968E0,3.106165956E0
2.318524473E1,-1.803394914E0,-4.913568497E-1,6.908482313E-1,1.992720765E0
2.319311827E1,-1.142220736E0,-2.166852951E-1,-4.550912976E-2,1.163482620E0
2.320108336E1,-5.082055330E-1,-7.169437408E-2,-4.741852283E-1,6.987593133E-1
2.320895689E1,6.189763546E-2,4.450607300E-2,-5.365361571E-1,5.419254153E-1
2.321692198E1,3.548127413E-1,1.872653961E-1,-3.793126345E-1,5.521218023E-1
2.322485655E1,4.055181742E-1,2.139577866E-1,-1.583797336E-1,4.850845947E-1
2.323273008E1,3.165857792E-1,1.260261536E-1,4.935643077E-2,3.443039416E-1
2.324060362E1,-1.579816341E-1,-4.532337189E-2,4.597592056E-1,4.882529384E-1
2.324850767E1,-6.222501993E-1,-2.209196091E-1,8.737019300E-1,1.095151061E0
2.325650328E1,-1.194870949E0,-4.368791580E-1,1.310533762E0,1.826493560E0
2.326440733E1,-1.580070376E0,-6.239719391E-1,1.615788102E0,2.344511584E0
2.327234190E1,-1.729262114E0,-7.920932770E-1,1.817273378E0,2.630635237E0
2.328024595E1,-1.779242158E0,-8.503160477E-1,1.859772682E0,2.710626213E0
2.328815001E1,-1.656547308E0,-8.658399582E-1,1.689008117E0,2.519241202E0
2.329611509E1,-1.300580859E0,-8.414049149E-1,1.247105479E0,1.988654037E0
2.330404966E1,-8.283722401E-1,-7.793550491E-1,7.179577351E-1,1.345012331E0
2.331192320E1,-4.552282095E-1,-7.826061249E-1,3.264274001E-1,9.624239798E-1
2.331979673E1,-1.436164379E-1,-7.694396973E-1,2.559328079E-2,7.831463114E-1
2.332773130E1,2.103435993E-2,-8.450489044E-1,-1.157914400E-1,8.532044027E-1
2.333569639E1,7.054793835E-2,-8.848266602E-1,-1.623585671E-1,9.023610887E-1
2.334363096E1,5.995464325E-2,-1.013277054E0,-2.311246395E-1,1.041030041E0
2.335153502E1,-5.116748810E-2,-1.168102264E0,-3.486369252E-1,1.220093733E0
2.335950010E1,-2.724076509E-1,-1.267880440E0,-3.573381007E-1,1.345145812E0
2.336740416E1,-3.744536638E-1,-1.343756676E0,-2.396802604E-1,1.415395414E0
2.337533873E1,-4.991152287E-1,-1.395791054E0,-2.524200082E-2,1.482560567E0
2.338324278E1,-4.776207209E-1,-1.347644806E0,2.751905918E-1,1.456021270E0
2.339117735E1,-4.289169312E-1,-1.279729843E0,4.614064097E-1,1.426384969E0
2.339914244E1,-3.331751823E-1,-1.225152969E0,5.009434223E-1,1.364899195E0
2.340704649E1,-2.840126753E-1,-1.118589401E0,3.347685337E-1,1.201655283E0
2.341498106E1,-1.712580919E-1,-1.029047012E0,5.734801292E-2,1.044775518E0
2.342288511E1,-5.075716972E-2,-9.426660538E-1,-1.980050355E-1,9.645732597E-1
2.343078917E1,9.246361256E-2,-8.321399689E-1,-4.215998650E-1,9.374182063E-1
2.343875425E1,9.158432484E-2,-7.739362717E-1,-4.997791052E-1,9.258208224E-1
2.344662779E1,-5.724954605E-2,-7.128267288E-1,-3.644593358E-1,8.026394354E-1
2.345459288E1,-2.520098686E-1,-6.987304688E-1,-6.139174104E-2,7.453201914E-1
2.346249693E1,-5.469156504E-1,-6.590347290E-1,2.585428059E-1,8.945881092E-1
2.347043150E1,-8.816590309E-1,-6.335000992E-1,4.638006091E-1,1.180574448E0
2.347839659E1,-1.016671896E0,-5.640239716E-1,5.075152516E-1,1.268588395E0
2.348630064E1,-9.994559288E-1,-5.008525848E-1,5.017834306E-1,1.225378340E0
2.349423521E1,-1.023775101E0,-4.411296844E-1,4.939239025E-1,1.219291465E0
2.350210875E1,-1.026608825E0,-3.320045471E-1,4.070873260E-1,1.153201105E0
2.350998228E1,-9.250378609E-1,-2.364301682E-1,3.162912428E-1,1.005800387E0
2.351785582E1,-6.576888561E-1,-1.618757248E-1,1.566700041E-1,6.952005983E-1
2.352575987E1,-5.093462467E-1,-7.311534882E-2,-5.110475421E-2,5.170987809E-1
2.353369444E1,-3.216106892E-1,-6.182670593E-3,-2.435199916E-1,4.034521621E-1
2.354159849E1,-4.565358162E-2,7.745838165E-2,-5.694400668E-1,5.764946141E-1
2.354947203E1,1.273555756E-1,2.138023376E-1,-8.014554977E-1,8.392030726E-1
2.355734556E1,1.486114264E-1,3.433523178E-1,-8.907651901E-1,9.661463627E-1
2.356528013E1,3.722476959E-2,5.115718842E-1,-9.425602555E-1,1.073084951E0
2.357324522E1,-1.284351349E-1,6.776056290E-1,-9.777513742E-1,1.196512734E0
2.358117979E1,-2.058928013E-1,8.484258652E-1,-1.031477690E0,1.351356548E0
2.358908384E1,-2.644703388E-1,9.234218597E-1,-9.254454970E-1,1.333829771E0
2.359695738E1,-2.656860352E-1,1.092181206E0,-6.754313707E-1,1.311356699E0
2.360483091E1,-2.469115257E-1,1.153254509E0,-3.300859332E-1,1.224711389E0
2.361276548E1,-2.980785370E-1,1.210148811E0,1.387649179E-1,1.254020200E0
2.362066954E1,-2.300198078E-1,1.207739830E0,6.958581209E-1,1.412714810E0
2.362860411E1,-1.893379688E-1,1.188354492E0,1.038509607E0,1.589508562E0
2.363653868E1,-2.517044544E-1,1.171375275E0,1.131399512E0,1.647889566E0
2.364444273E1,-2.399585247E-1,1.120897293E0,1.052753806E0,1.556368019E0
2.365240782E1,-3.085370064E-1,1.056718826E0,7.846651077E-1,1.351868741E0
2.366028135E1,-4.202468395E-1,9.686422348E-1,4.257195592E-1,1.138469292E0
2.366818541E1,-5.815639496E-1,9.468173981E-1,1.238058358E-1,1.118037431E0
2.367605894E1,-4.643249512E-1,9.653863907E-1,-3.707721829E-1,1.133596293E0
2.368396299E1,-3.331148624E-2,1.076879501E0,-1.072934389E0,1.520515478E0
2.369186705E1,5.939786434E-1,1.204648018E0,-1.715169549E0,2.178484349E0
2.369983214E1,1.091628790E0,1.286876678E0,-1.948566914E0,2.577715659E0
2.370773619E1,1.616626740E0,1.417228699E0,-1.774453044E0,2.787598035E0
2.371564024E1,1.895958185E0,1.344799042E0,-1.287542105E0,2.657236642E0
2.372354429E1,1.930408955E0,1.239764214E0,-6.182657480E-1,2.376077981E0
2.373144834E1,1.718028426E0,1.150106430E0,3.808206916E-1,2.102234733E0
2.373938292E1,1.141383052E0,9.062681198E-1,1.348638773E0,1.985674625E0
2.374725645E1,5.139541626E-1,5.987033844E-1,2.074405193E0,2.219403418E0
2.375512999E1,-1.152291298E-1,1.720218658E-1,2.305889130E0,2.315166075E0
2.376303404E1,-8.138128519E-1,-2.331399918E-1,2.207479715E0,2.364236094E0
2.377102964E1,-1.224761248E0,-5.669174194E-1,1.938309789E0,2.361880673E0
2.377896422E1,-1.213721514E0,-7.582960129E-1,1.613295078E0,2.156583818E0
2.378689878E1,-8.648296595E-1,-8.355913162E-1,1.323207378E0,1.788021519E0
2.379483336E1,-4.076523781E-1,-8.513956070E-1,9.956851006E-1,1.372021778E0
2.380273741E1,1.450574398E-1,-7.699518204E-1,6.173579693E-1,9.974960295E-1
2.381076353E1,6.701037884E-1,-6.987991333E-1,1.189116240E-1,9.754482509E-1
2.381866758E1,1.367397189E0,-6.833477020E-1,-5.231260657E-1,1.615673245E0
2.382654112E1,2.037918091E0,-5.458641052E-1,-1.051192999E0,2.357134805E0
2.383447569E1,2.571279049E0,-3.577146530E-1,-1.333033681E0,2.918289656E0
2.384241026E1,2.738144875E0,-1.518592834E-1,-1.424959779E0,3.090470671E0
2.385037535E1,2.733971119E0,1.639595032E-1,-1.298608303E0,3.031149010E0
2.385830992E1,2.576650143E0,4.132108688E-1,-1.200553060E0,2.872489657E0
2.386621397E1,2.420205355E0,5.193786621E-1,-1.230468273E0,2.764272115E0
2.387417906E1,2.166840792E0,5.563392639E-1,-1.106788635E0,2.495935391E0
2.388208311E1,1.757459998E0,4.596443176E-1,-8.215274215E-1,1.993701544E0
2.389001768E1,1.181721926E0,3.182592392E-1,-3.891068697E-1,1.284196172E0
2.389789122E1,8.115186095E-1,1.462717056E-1,9.966039658E-2,8.305962076E-1
2.390582579E1,5.046966076E-1,-1.019630432E-1,5.755757689E-1,7.722710623E-1
2.391369932E1,2.419142723E-1,-3.930120468E-1,9.469412565E-1,1.053412895E0
2.392163389E1,1.395280361E-1,-6.409435272E-1,1.155979156E0,1.329121698E0
2.392959898E1,1.778836250E-1,-8.339395523E-1,1.213499665E0,1.483131551E0
2.393753355E1,3.200043440E-1,-9.627819061E-1,1.060361862E0,1.467555470E0
2.394540709E1,5.548826456E-1,-1.058447838E0,5.888906121E-1,1.332290782E0
2.395337217E1,6.574969292E-1,-1.118631363E0,6.157118082E-2,1.299010912E0
2.396127623E1,8.105694652E-1,-1.080812454E0,-6.224462390E-1,1.487487055E0
2.396924131E1,9.627370834E-1,-1.059585571E0,-1.218375683E0,1.879899885E0
2.397717588E1,9.587095976E-1,-1.040802002E0,-1.573554039E0,2.116238459E0
2.398507994E1,9.729064703E-1,-1.002911568E0,-1.555059791E0,2.090595505E0
2.399301451E1,1.154658794E0,-9.265346527E-1,-1.319842219E0,1.983352434E0
2.400094908E1,1.391486406E0,-8.858728409E-1,-1.186488271E0,2.031934922E0
2.400891417E1,1.362879753E0,-8.913831711E-1,-7.835475206E-1,1.807194482E0
2.401684874E1,1.394915342E0,-6.958265305E-1,-2.011252046E-1,1.571755299E0
2.402475279E1,1.131664515E0,-6.276016235E-1,2.427051961E-1,1.316607073E0
2.403262632E1,9.478894472E-1,-5.105648041E-1,4.136900902E-1,1.153390790E0
2.404053038E1,8.478992581E-1,-4.193906784E-1,2.788146138E-1,9.861842029E-1
2.404852598E1,8.425689936E-1,-2.921600342E-1,-8.172199130E-2,8.955213444E-1
2.405639952E1,7.744054198E-1,-1.665220261E-1,-4.374059141E-1,9.048520725E-1
2.406427305E1,6.732435822E-1,-2.286624908E-2,-6.343249083E-1,9.252825923E-1
2.407223814E1,6.752742529E-1,1.771173477E-1,-6.492857933E-1,9.533823540E-1
2.408014219E1,5.058888793E-1,3.509559631E-1,-5.242992043E-1,8.086923407E-1
2.408807676E1,2.993028164E-1,4.627523422E-1,-3.070341647E-1,6.308659798E-1
2.409598082E1,1.547176838E-1,6.607112885E-1,-2.856552601E-1,7.362580363E-1
2.410388487E1,4.535269737E-2,8.322181702E-1,-3.683300316E-1,9.112140046E-1
2.411181944E1,-4.740357399E-3,9.533748627E-1,-4.099497795E-1,1.037788476E0
2.411969297E1,1.247131824E-2,1.021954536E0,-3.282575607E-1,1.073452204E0
2.412771910E1,-1.036416292E-1,1.030881882E0,3.589373827E-2,1.036700247E0
2.413565367E1,-3.590710163E-1,1.013865471E0,6.508382559E-1,1.257157756E0
2.414355772E1,-5.967354774E-1,9.587316513E-1,1.104696155E0,1.579750994E0
2.415143126E1,-6.809439659E-1,8.820123672E-1,1.295757055E0,1.708981231E0
2.415936583E1,-5.123260021E-1,8.601264954E-1,1.272722721E0,1.619295725E0
2.416733091E1,-1.029574871E-1,8.954362869E-1,9.738858938E-1,1.326974047E0
2.417520445E1,2.921499014E-1,9.378261566E-1,5.770271420E-1,1.139223326E0
2.418307798E1,4.811246395E-1,9.758119583E-1,2.647451460E-1,1.119723131E0
2.419101255E1,6.260191798E-1,1.053953171E0,-9.605215490E-2,1.229611043E0
2.419891661E1,5.268222690E-1,1.168281555E0,-4.213946760E-1,1.349072633E0
2.420682066E1,3.941658735E-1,1.261832237E0,-6.034592390E-1,1.453186287E0
2.421469420E1,2.233319283E-1,1.397438049E0,-6.359838247E-1,1.551510772E0
2.422259825E1,-5.940783024E-2,1.438949585E0,-5.446499586E-1,1.539723604E0
2.423050230E1,-4.223828316E-1,1.461649895E0,-2.434007525E-1,1.540802258E0
2.423840635E1,-6.721912622E-1,1.448310852E0,1.796031296E-1,1.606767781E0
2.424640196E1,-8.391039371E-1,1.326820374E0,6.821299791E-1,1.711680177E0
2.425433653E1,-8.055722713E-1,1.207261086E0,9.409569502E-1,1.729689566E0
2.426224058E1,-5.873452425E-1,1.130032539E0,9.297739267E-1,1.576840997E0
2.427017515E1,-2.636474371E-1,1.124207497E0,7.780559063E-1,1.392380501E0
2.427804869E1,-5.596590042E-2,1.139699936E0,5.145271420E-1,1.251713348E0
2.428601378E1,-4.980945587E-2,1.073688507E0,2.587058842E-1,1.105539111E0
2.429394834E1,-1.870520115E-1,1.053226471E0,1.643985212E-1,1.082266754E0
2.430185240E1,-3.508800268E-1,9.441785812E-1,9.885318577E-2,1.012107672E0
2.430972593E1,-5.519405603E-1,8.182115555E-1,1.923760921E-1,1.005543183E0
2.431759947E1,-7.853177786E-1,6.370315552E-1,2.943640649E-1,1.053177771E0
2.432553404E1,-1.101685047E0,4.173212051E-1,4.646084309E-1,1.266383799E0
2.433343809E1,-1.363242388E0,1.972112656E-1,6.373077035E-1,1.517723031E0
2.434137266E1,-1.559303164E0,3.673362732E-2,7.241232395E-1,1.719630828E0
2.434924620E1,-1.713656068E0,-1.335220337E-1,7.198831439E-1,1.863512005E0
2.435715025E1,-1.712201357E0,-2.658100128E-1,5.860375762E-1,1.829133262E0
2.436514586E1,-1.568706274E0,-3.305644989E-1,3.598310947E-1,1.643043115E0
2.437308043E1,-1.282544017E0,-4.081916809E-1,9.244155884E-2,1.349105276E0
2.438098448E1,-8.967483044E-1,-4.336147308E-1,-1.709428430E-1,1.010643712E0
2.438888853E1,-5.652043819E-1,-4.424400330E-1,-3.091846108E-1,7.815396981E-1
2.439679258E1,-2.511190176E-1,-4.775896072E-1,-2.696574926E-1,6.032145201E-1
2.440478819E1,1.419663429E-3,-5.436334610E-1,-1.919657588E-1,5.765329201E-1
2.441272276E1,2.746082544E-1,-6.260766983E-1,-3.241173923E-2,6.844211031E-1
2.442062681E1,4.912008047E-1,-6.959161758E-1,1.542050540E-1,8.656539453E-1
2.442850035E1,5.462692976E-1,-7.531147003E-1,3.434317410E-1,9.917344695E-1
2.443643492E1,2.379533052E-1,-8.764543533E-1,7.704191804E-1,1.190940688E0
2.444440001E1,-1.960192919E-1,-9.410009384E-1,1.189078212E0,1.528990949E0
2.445227354E1,-6.052577496E-1,-9.951162338E-1,1.470342636E0,1.875766705E0
2.446017759E1,-1.145096302E0,-1.079541206E0,1.655357838E0,2.284045605E0
2.446814268E1,-1.607471824E0,-1.070164680E0,1.820128798E0,2.653693078E0
2.447604673E1,-1.903368831E0,-1.055904388E0,1.635397077E0,2.722548545E0
2.448401182E1,-2.225848675E0,-1.128049850E0,1.242064595E0,2.787404392E0
2.449188536E1,-2.386922836E0,-1.121493340E0,7.519804239E-1,2.742375338E0
2.449975889E1,-2.455010414E0,-1.124969482E0,2.488777339E-1,2.711931525E0
2.450772398E1,-2.258042336E0,-1.122072220E0,-1.545616239E-1,2.526200814E0
2.451559752E1,-1.898302674E0,-1.103084564E0,-4.046615958E-1,2.232509710E0
2.452356260E1,-1.526416898E0,-1.118226051E0,-5.237591267E-1,1.963339418E0
2.453146666E1,-1.278982401E0,-1.248830795E0,-2.793897688E-1,1.809263104E0
2.453934019E1,-1.137096286E0,-1.310259819E0,-3.346562386E-2,1.735191259E0
2.454721373E1,-9.923577309E-1,-1.316818237E0,2.853395939E-1,1.673380656E0
2.455514830E1,-7.731883526E-1,-1.352410316E0,4.303805530E-1,1.616187277E0
2.456311338E1,-6.462278366E-1,-1.361868858E0,4.961591363E-1,1.586969153E0
2.457104796E1,-5.026642084E-1,-1.302015305E0,5.058616400E-1,1.484523883E0
2.457892149E1,-5.785499811E-1,-1.258872986E0,5.160101056E-1,1.478427443E0
2.458679502E1,-6.877803802E-1,-1.178772926E0,5.459382534E-1,1.469896609E0
2.459469908E1,-6.900851727E-1,-1.157061577E0,5.082727671E-1,1.439913277E0
2.460272520E1,-7.412008047E-1,-1.135926247E0,3.753121495E-1,1.407325933E0
2.461062925E1,-7.154412270E-1,-1.141907692E0,2.526560724E-1,1.371001246E0
2.461853331E1,-6.124663353E-1,-1.122241974E0,2.395423353E-1,1.300739248E0
2.462640684E1,-5.681533813E-1,-1.122306824E0,3.065893352E-1,1.294746265E0
2.463434141E1,-4.896730185E-1,-1.006968498E0,3.632821143E-1,1.177174208E0
2.464230650E1,-4.597867727E-1,-9.217624664E-1,3.066378236E-1,1.074744935E0
2.465021055E1,-3.851128817E-1,-8.475627899E-1,1.376005709E-1,9.410677614E-1
2.465811460E1,-3.064051867E-1,-7.819805145E-1,-4.744330049E-2,8.412065919E-1
2.466598814E1,-3.218994141E-1,-6.982908249E-1,-2.123024464E-1,7.976851745E-1
2.467392271E1,-4.470294714E-1,-5.957670212E-1,-2.192313820E-1,7.764251997E-1
2.468188780E1,-6.588075161E-1,-5.365018845E-1,-7.381752133E-2,8.528250945E-1
2.468979185E1,-8.909801245E-1,-4.383211136E-1,1.305909455E-1,1.001511346E0
2.469769590E1,-9.021081924E-1,-2.965164185E-1,1.934387386E-1,9.690922159E-1
2.470559996E1,-8.866285086E-1,-2.500791550E-1,2.476017177E-1,9.539162996E-1
2.471353453E1,-8.440406322E-1,-1.145410538E-1,2.995856106E-1,9.029262317E-1
2.472149962E1,-9.360246658E-1,8.634948730E-2,3.303396404E-1,9.963546994E-1
2.472937315E1,-1.039126992E0,3.024854660E-1,1.884433925E-1,1.098541431E0
2.473727720E1,-1.006229639E0,5.192937851E-1,-1.228589118E-1,1.138972534E0
2.474524229E1,-9.033563137E-1,7.341089249E-1,-5.894160867E-1,1.304752799E0
2.475320738E1,-8.319956064E-1,9.048614502E-1,-9.044792652E-1,1.526130294E0
2.476120298E1,-7.009963989E-1,1.053243637E0,-1.045185924E0,1.641076392E0
2.476913755E1,-6.867890358E-1,1.141190529E0,-1.006175041E0,1.669246302E0
2.477704161E1,-7.549221516E-1,1.192784309E0,-8.740555048E-1,1.660305661E0
2.478494566E1,-9.575614929E-1,1.215277672E0,-7.377321124E-1,1.714080658E0
2.479281920E1,-1.132374763E0,1.249289513E0,-6.390870214E-1,1.803171959E0
2.480081480E1,-1.289473057E0,1.330601692E0,-4.100438654E-1,1.897729591E0
2.480874937E1,-1.405408740E0,1.341791153E0,-1.582365185E-1,1.949516868E0
2.481662291E1,-1.587210059E0,1.321280479E0,2.078594863E-1,2.075626036E0
2.482449644E1,-1.618289351E0,1.321901321E0,3.741705716E-1,2.122801721E0
2.483243101E1,-1.508828998E0,1.226221085E0,5.090589523E-1,2.009806983E0
2.484039610E1,-1.329092741E0,1.141842842E0,7.611568570E-1,1.910406331E0
2.484826964E1,-1.154113889E0,1.057077408E0,9.059271216E-1,1.808340528E0
2.485617369E1,-8.921582699E-1,9.409275055E-1,8.844430447E-1,1.569563776E0
2.486404722E1,-4.162765741E-1,9.082851410E-1,4.193722606E-1,1.083577951E0
2.487195128E1,2.696965933E-1,1.016800880E0,-4.732645750E-1,1.153516207E0
2.487994688E1,9.705854654E-1,1.190089226E0,-1.208027363E0,1.953888078E0
2.488788145E1,2.009058237E0,1.505117416E0,-1.922921658E0,3.162170321E0
2.489578550E1,2.688461065E0,1.818645477E0,-2.139825821E0,3.887691965E0
2.490372007E1,2.921362400E0,2.100515366E0,-1.704839349E0,3.981582635E0
2.491159361E1,2.999886036E0,2.410141945E0,-1.038641691E0,3.985834541E0
2.491958922E1,2.579180479E0,2.407530785E0,-8.873568475E-2,3.529341361E0
2.492752378E1,1.993954062E0,2.167194366E0,8.182324767E-1,3.056483046E0
2.494147032E1,8.847970963E-1,1.364356995E0,1.592369676E0,2.275956303E0
2.494937437E1,4.973230362E-1,9.104337692E-1,1.981933236E0,2.237024632E0
2.495736998E1,1.051329374E-1,4.374303818E-1,2.382401943E0,2.424507639E0
